Product_ID,Sale_Date,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel,Region_and_Sales_Rep,Country,State,City
9132,2025-06-05,Lisa,North,1778.05,29,Food,50.93,77.61,New,0.21,Bank Transfer,Retail,North-Lisa,USA,MA,Smithborough
3623,2025-07-19,Phillip,South,33832.25,32,Furniture,911.47,1187.93,New,0.11,Credit Card,Online,South-Phillip,USA,TX,Port Terry
1634,2025-11-15,Gary,West,17124.37,34,Electronics,410.82,559.62,Returning,0.1,Cash,Retail,West-Gary,USA,CA,New Robertshire
3017,2025-02-08,Scott,North,20274.47,41,Electronics,460.7,568.39,New,0.13,Bank Transfer,Online,North-Scott,USA,MA,West Mark
1923,2025-04-06,Megan,North,7119.12,11,Electronics,405.73,752.55,Returning,0.14,Credit Card,Online,North-Megan,USA,IL,East Travis
3161,2025-06-27,Christopher,South,1306.43,4,Furniture,306.75,408.26,Returning,0.2,Credit Card,Retail,South-Christopher,USA,TX,Floresstad
3576,2025-12-06,Joshua,West,16550.18,17,Electronics,776.52,1172.94,New,0.17,Credit Card,Online,West-Joshua,USA,WA,Antonioport
5206,2025-04-11,Casey,South,12726.52,7,Electronics,1756.4,2089.74,Returning,0.13,Bank Transfer,Online,South-Casey,USA,GA,Lake Tonya
3255,2025-07-23,Gregory,West,30031.32,31,Electronics,1036.47,1241.99,Returning,0.22,Bank Transfer,Retail,West-Gregory,USA,WA,Port Aaron
8345,2025-04-11,Patricia,East,2265.86,2,Electronics,1023.4,1471.34,New,0.23,Credit Card,Online,East-Patricia,USA,NJ,New Lisaview
5845,2025-11-09,Christopher,East,8023.3,12,Furniture,596.42,846.34,New,0.21,Credit Card,Online,East-Christopher,USA,NY,Belindaland
9012,2025-07-21,William,West,42527.98,34,Furniture,771.34,1359.59,Returning,0.08,Credit Card,Online,West-William,USA,CA,Hernandezville
3380,2025-04-06,Erica,West,342.43,6,Food,33.81,65.6,Returning,0.13,Cash,Online,West-Erica,USA,OR,West Brianmouth
1253,2025-02-17,Jessica,North,11298.65,8,Electronics,1260.72,1858.33,New,0.24,Cash,Retail,North-Jessica,USA,NY,Carterborough
9406,2025-07-13,Terrance,South,37498.76,30,Electronics,898.97,1524.34,New,0.18,Credit Card,Retail,South-Terrance,USA,TX,Angelaside
4573,2025-05-30,Mark,East,6053.89,7,Electronics,764.17,1017.46,New,0.15,Cash,Online,East-Mark,USA,VA,East Marissa
1742,2025-05-13,Mary,South,147.77,9,Food,11.04,21.05,New,0.22,Bank Transfer,Online,South-Mary,USA,GA,Hillview
2174,2025-08-29,Kelly,East,24130.81,34,Electronics,560.84,731.68,New,0.03,Bank Transfer,Online,East-Kelly,USA,NJ,West Stephenbury
3994,2025-06-11,Maureen,South,47207.96,25,Electronics,1180.62,2052.52,New,0.08,Bank Transfer,Retail,South-Maureen,USA,GA,Scotthaven
6225,2025-06-04,Alan,North,43765.88,48,Electronics,636.38,1060.22,Returning,0.14,Cash,Retail,North-Alan,USA,NY,West Codymouth
9006,2025-07-10,Jamie,West,13918.61,24,Electronics,489.79,666.6,New,0.13,Bank Transfer,Retail,West-Jamie,USA,CA,Lake Ethan
3548,2025-06-04,Jennifer,East,2591.32,26,Food,57.55,101.7,New,0.02,Credit Card,Retail,East-Jennifer,USA,NJ,North Jonathan
9415,2025-06-23,Doris,North,2242.21,41,Food,46.79,68.36,Returning,0.2,Cash,Online,North-Doris,USA,IL,Deborahbury
4477,2025-10-12,Christopher,West,3963.42,24,Food,113.71,170.25,Returning,0.03,Credit Card,Retail,West-Christopher,USA,OR,Catherinemouth
4067,2025-05-21,Patricia,East,1539.38,12,Food,108.38,166.6,New,0.23,Bank Transfer,Retail,East-Patricia,USA,NY,Brownmouth
4676,2025-09-07,Matthew,East,20368.94,37,Electronics,295.69,573.45,Returning,0.04,Credit Card,Online,East-Matthew,USA,NJ,North Richard
9904,2025-11-10,Caleb,South,37827.18,23,Furniture,1031.64,1827.4,Returning,0.1,Bank Transfer,Online,South-Caleb,USA,GA,East Kellieville
8269,2025-03-05,Lisa,West,17246.03,18,Furniture,644.89,1064.57,Returning,0.1,Cash,Online,West-Lisa,USA,OR,Espinozaton
6145,2025-01-17,Carrie,West,194495.8,49,Furniture,3560.48,4459.89,Returning,0.11,Cash,Online,West-Carrie,USA,OR,Alexanderberg
8874,2025-04-14,Morgan,East,353.0,9,Food,24.93,43.58,New,0.1,Cash,Retail,East-Morgan,USA,NJ,Lake Kaylaview
2492,2025-10-14,Nicole,South,32166.29,12,Furniture,2642.17,3191.1,Returning,0.16,Bank Transfer,Online,South-Nicole,USA,GA,Greenshire
9840,2025-04-29,David,West,48445.02,27,Electronics,1104.69,1794.26,New,0.0,Bank Transfer,Retail,West-David,USA,WA,Paulstad
1243,2025-06-06,Danielle,East,4390.72,8,Electronics,492.31,677.58,Returning,0.19,Bank Transfer,Online,East-Danielle,USA,VA,East Joshua
2204,2025-11-16,Jeffrey,South,1150.46,33,Food,34.51,43.04,New,0.19,Credit Card,Online,South-Jeffrey,USA,FL,Christensenburgh
8459,2025-03-28,Stacy,North,2161.49,18,Food,85.95,148.25,New,0.19,Bank Transfer,Retail,North-Stacy,USA,NY,North Jonathanhaven
9954,2025-05-15,Kimberly,South,248.54,4,Food,59.03,73.1,Returning,0.15,Cash,Retail,South-Kimberly,USA,GA,Bethanyshire
9841,2025-01-22,Erica,North,84191.64,37,Electronics,1502.5,2446.72,Returning,0.07,Cash,Retail,North-Erica,USA,MA,Port Kathleen
1291,2025-05-05,Laura,North,15090.98,30,Electronics,466.03,636.75,Returning,0.21,Bank Transfer,Online,North-Laura,USA,NY,Mccallville
6227,2025-04-25,Jeffrey,West,10539.22,9,Electronics,740.84,1286.84,New,0.09,Bank Transfer,Retail,West-Jeffrey,USA,CA,West Marcchester
1188,2025-06-25,Virginia,North,23520.74,13,Electronics,1181.11,2261.61,New,0.2,Bank Transfer,Retail,North-Virginia,USA,IL,Johnburgh
4198,2025-01-17,Tony,South,10096.98,5,Electronics,1582.65,2125.68,New,0.05,Credit Card,Online,South-Tony,USA,FL,Richardside
7581,2025-12-01,Mary,South,12915.09,14,Electronics,977.25,1198.06,New,0.23,Bank Transfer,Online,South-Mary,USA,TX,Lake Michaeltown
9052,2026-01-14,Alvin,South,161305.22,42,Furniture,3169.88,3918.98,New,0.02,Bank Transfer,Online,South-Alvin,USA,FL,West Sarah
8401,2025-02-13,Monica,South,20183.49,6,Furniture,2488.77,3696.61,New,0.09,Credit Card,Online,South-Monica,USA,TX,Juanborough
1504,2025-04-28,Kaylee,West,82639.59,23,Furniture,2588.56,3704.15,Returning,0.03,Bank Transfer,Retail,West-Kaylee,USA,CA,Timothymouth
2558,2025-06-22,Laura,West,15968.25,7,Furniture,2280.9,3001.55,Returning,0.24,Bank Transfer,Online,West-Laura,USA,OR,South Geoffreyfurt
2465,2025-09-14,Patricia,South,511.57,5,Food,87.64,111.21,New,0.08,Cash,Retail,South-Patricia,USA,FL,Carlosborough
4196,2025-08-07,Daniel,East,48562.82,21,Furniture,1829.34,2408.87,Returning,0.04,Cash,Retail,East-Daniel,USA,NJ,South Amy
8322,2025-11-07,Katherine,South,13031.25,24,Electronics,323.59,617.01,New,0.12,Bank Transfer,Retail,South-Katherine,USA,TX,Willieport
9879,2025-02-23,Holly,East,8678.26,4,Electronics,1791.78,2191.48,New,0.01,Bank Transfer,Retail,East-Holly,USA,VA,Lake Angelafort
3378,2025-06-28,Jesse,South,1699.17,41,Food,26.37,43.17,Returning,0.04,Credit Card,Retail,South-Jesse,USA,FL,Lake Lisaport
3094,2025-03-20,Laura,South,136370.05,30,Furniture,4072.35,4995.24,New,0.09,Bank Transfer,Retail,South-Laura,USA,FL,Lake Carlos
9270,2025-02-06,John,East,49594.44,35,Electronics,1034.88,1667.04,Returning,0.15,Cash,Retail,East-John,USA,NJ,Kevinbury
3394,2025-10-27,Jennifer,East,80322.23,23,Furniture,2431.43,3755.13,Returning,0.07,Credit Card,Online,East-Jennifer,USA,NY,South Dennis
9600,2025-05-19,Kevin,West,301.1,45,Food,6.54,8.16,Returning,0.18,Bank Transfer,Retail,West-Kevin,USA,OR,Shannonmouth
3689,2025-12-26,Amanda,East,740.05,7,Food,67.65,112.47,New,0.06,Cash,Online,East-Amanda,USA,NJ,New Erin
1269,2026-01-06,Anna,East,3011.05,21,Food,123.13,150.93,New,0.05,Bank Transfer,Retail,East-Anna,USA,NY,Susanmouth
9924,2025-12-08,Jill,West,298.42,10,Food,25.25,33.53,Returning,0.11,Bank Transfer,Online,West-Jill,USA,WA,Port Gregoryberg
7618,2025-07-23,Glenn,South,21641.69,46,Electronics,368.31,547.06,New,0.14,Bank Transfer,Retail,South-Glenn,USA,GA,East Monica
8231,2025-07-15,Ashley,South,2878.14,21,Food,109.41,163.16,Returning,0.16,Cash,Retail,South-Ashley,USA,GA,Cookland
7028,2025-02-03,Lisa,South,3146.18,3,Furniture,745.86,1081.16,Returning,0.03,Cash,Retail,South-Lisa,USA,FL,Kimberlyside
6833,2025-07-28,Hayden,South,7512.89,45,Food,124.13,175.74,Returning,0.05,Bank Transfer,Retail,South-Hayden,USA,TX,Port Jesse
2118,2025-03-04,Mary,North,36428.02,29,Furniture,1118.41,1513.42,Returning,0.17,Credit Card,Online,North-Mary,USA,IL,Evansburgh
1641,2025-04-29,Eric,West,37417.36,48,Furniture,663.09,928.01,Returning,0.16,Cash,Online,West-Eric,USA,CA,Brettton
5462,2025-10-28,Jacqueline,East,78544.67,42,Electronics,1619.01,1989.48,Returning,0.06,Cash,Online,East-Jacqueline,USA,VA,Lake Daniel
6491,2025-05-20,Leroy,North,1033.81,43,Food,19.66,26.42,Returning,0.09,Credit Card,Retail,North-Leroy,USA,NY,South Theresa
6567,2025-06-02,Jeanne,South,13964.35,3,Furniture,2374.73,4701.8,Returning,0.01,Credit Card,Retail,South-Jeanne,USA,TX,West Gregoryside
2965,2025-11-27,Jeffrey,North,87174.6,24,Furniture,3151.1,3783.62,New,0.04,Cash,Online,North-Jeffrey,USA,NY,East Samanthaville
3643,2025-01-16,David,West,20689.76,31,Electronics,524.09,776.06,New,0.14,Cash,Retail,West-David,USA,WA,Lake Todd
1511,2025-02-16,Anthony,South,1123.25,9,Food,87.89,134.2,Returning,0.07,Credit Card,Online,South-Anthony,USA,FL,Hoffmanmouth
5568,2025-12-04,Nicole,East,7604.8,5,Electronics,1070.03,1748.23,New,0.13,Credit Card,Retail,East-Nicole,USA,VA,North Katherineshire
7862,2026-01-06,Daniel,East,2161.09,43,Food,32.9,65.27,New,0.23,Bank Transfer,Online,East-Daniel,USA,NY,South Joanne
2817,2025-08-29,Gwendolyn,West,22020.82,16,Furniture,962.72,1464.15,New,0.06,Cash,Retail,West-Gwendolyn,USA,WA,Tylerfurt
3762,2025-03-08,Cesar,North,4255.18,31,Food,114.87,149.2,Returning,0.08,Bank Transfer,Retail,North-Cesar,USA,NY,Antoniofurt
6209,2025-10-20,James,West,83251.16,37,Electronics,1356.25,2319.62,New,0.03,Credit Card,Online,West-James,USA,OR,Jonesmouth
4632,2025-09-14,Thomas,North,5147.08,32,Food,149.17,182.78,New,0.12,Cash,Retail,North-Thomas,USA,NY,West Jennyfurt
6090,2025-08-23,Casey,West,1932.92,42,Food,43.37,51.71,New,0.11,Bank Transfer,Retail,West-Casey,USA,OR,Patrickberg
9757,2025-03-22,Anthony,South,166415.71,48,Furniture,3548.21,4388.6,New,0.21,Credit Card,Online,South-Anthony,USA,TX,North Elizabethhaven
6721,2025-09-17,Jasmine,East,62645.09,17,Furniture,2820.58,4335.3,New,0.15,Credit Card,Online,East-Jasmine,USA,NY,Kellyville
6156,2025-11-21,Michael,West,467.36,4,Food,90.58,135.86,New,0.14,Cash,Online,West-Michael,USA,WA,Myersmouth
2174,2025-12-16,Hailey,South,38189.83,48,Electronics,733.62,970.27,New,0.18,Credit Card,Online,South-Hailey,USA,GA,Jamesbury
4917,2025-08-03,Amber,West,48716.91,12,Furniture,2660.81,4100.75,New,0.01,Credit Card,Retail,West-Amber,USA,OR,Port Joannberg
5413,2025-04-01,David,South,90506.71,31,Furniture,2802.14,3475.68,New,0.16,Bank Transfer,Retail,South-David,USA,TX,North Sierraland
1697,2025-08-21,Joseph,West,5289.26,43,Food,128.92,161.85,Returning,0.24,Bank Transfer,Retail,West-Joseph,USA,WA,East Justin
4350,2025-09-05,John,North,1100.38,2,Furniture,424.98,579.15,New,0.05,Credit Card,Online,North-John,USA,NY,East Daleburgh
3458,2025-05-11,David,North,17102.76,10,Electronics,1513.59,1800.29,New,0.05,Bank Transfer,Retail,North-David,USA,MA,East Ariel
4429,2025-12-28,Nicholas,North,4384.12,50,Food,88.34,108.25,Returning,0.19,Credit Card,Retail,North-Nicholas,USA,NY,New Steven
7431,2025-01-29,Jared,West,14448.77,20,Electronics,377.42,752.54,New,0.04,Cash,Retail,West-Jared,USA,CA,New Heather
7682,2025-05-04,David,South,5915.97,39,Food,95.19,170.44,Returning,0.11,Credit Card,Retail,South-David,USA,GA,Rileybury
6035,2025-08-01,Sarah,North,5514.34,41,Food,136.41,168.12,New,0.2,Credit Card,Online,North-Sarah,USA,MA,West Michael
5708,2025-09-17,Nicole,South,14565.21,13,Electronics,951.46,1244.89,Returning,0.1,Cash,Retail,South-Nicole,USA,FL,Evanstown
4884,2025-01-29,Hunter,East,1658.52,15,Food,78.3,118.89,New,0.07,Bank Transfer,Retail,East-Hunter,USA,VA,Anthonyport
1642,2025-07-19,Nicole,South,4993.61,5,Electronics,708.46,1203.28,Returning,0.17,Credit Card,Retail,South-Nicole,USA,GA,South Sethshire
4925,2025-07-26,Stephanie,East,1745.34,12,Food,103.62,153.1,New,0.05,Credit Card,Retail,East-Stephanie,USA,NJ,Rebeccatown
2212,2025-02-24,Nancy,East,161922.35,43,Furniture,3233.81,4482.9,New,0.16,Credit Card,Retail,East-Nancy,USA,NJ,Lake Christinaside
2355,2025-03-29,Joshua,South,1311.16,11,Food,80.43,120.4,New,0.01,Cash,Retail,South-Joshua,USA,TX,Lake Caleb
1056,2025-10-26,Michael,North,16332.1,31,Electronics,472.61,560.47,New,0.06,Cash,Online,North-Michael,USA,MA,South Williamburgh
5868,2025-12-30,Scott,West,3364.32,17,Food,157.02,199.9,New,0.01,Cash,Online,West-Scott,USA,CA,Arellanofurt
4325,2025-11-11,Christina,West,1244.2,8,Food,126.12,182.97,Returning,0.15,Credit Card,Online,West-Christina,USA,WA,North Michaelside
6260,2025-06-04,Michelle,West,825.35,18,Food,40.48,49.84,New,0.08,Bank Transfer,Online,West-Michelle,USA,CA,East Raymondmouth
9376,2025-11-13,Chelsey,South,6082.14,44,Food,73.37,143.99,Returning,0.04,Bank Transfer,Retail,South-Chelsey,USA,TX,Lake Kaitlin
4079,2025-07-27,Elizabeth,North,171245.54,40,Furniture,3937.87,4864.93,New,0.12,Bank Transfer,Retail,North-Elizabeth,USA,IL,Bellshire
6378,2025-05-17,Heather,South,61723.05,46,Electronics,1213.55,1656.55,Returning,0.19,Cash,Online,South-Heather,USA,TX,Lake John
3128,2025-02-26,Kevin,West,13961.07,33,Furniture,368.96,515.93,Returning,0.18,Cash,Retail,West-Kevin,USA,CA,New Davidstad
1284,2025-06-03,Alice,North,41445.74,11,Furniture,2404.99,3966.1,Returning,0.05,Bank Transfer,Online,North-Alice,USA,IL,Port Tiffanymouth
9546,2025-07-01,Virginia,North,14774.19,27,Furniture,386.76,636.27,Returning,0.14,Cash,Retail,North-Virginia,USA,IL,Hartmouth
8771,2025-02-23,Susan,West,68113.8,50,Electronics,1116.39,1513.64,New,0.1,Cash,Online,West-Susan,USA,WA,Solisburgh
8973,2025-11-15,Robert,North,89282.4,30,Furniture,1690.68,2976.08,New,0.0,Cash,Retail,North-Robert,USA,MA,Port Christophershire
4743,2025-02-02,Elizabeth,North,102935.19,34,Furniture,3255.39,3983.56,New,0.24,Bank Transfer,Online,North-Elizabeth,USA,MA,East Gregoryshire
4447,2025-11-30,Craig,West,13314.24,9,Furniture,940.2,1608.0,New,0.08,Credit Card,Retail,West-Craig,USA,CA,Jacquelinebury
1613,2025-01-20,Crystal,West,4834.17,4,Electronics,1137.86,1529.8,Returning,0.21,Credit Card,Online,West-Crystal,USA,WA,Scottborough
3184,2025-06-14,Dawn,East,2732.71,47,Food,63.83,75.51,New,0.23,Bank Transfer,Retail,East-Dawn,USA,VA,Amandafort
3578,2025-04-25,Brandon,South,744.19,1,Furniture,769.37,930.24,Returning,0.2,Cash,Online,South-Brandon,USA,GA,North Jason
1874,2025-10-01,Shelly,North,5117.25,42,Food,88.33,131.01,Returning,0.07,Credit Card,Online,North-Shelly,USA,IL,East Michaelhaven
8845,2026-01-13,Courtney,East,105124.41,50,Electronics,1477.06,2260.74,New,0.07,Cash,Retail,East-Courtney,USA,VA,Trujillochester
9366,2025-07-24,Kevin,North,29772.15,31,Electronics,886.39,1200.49,Returning,0.2,Credit Card,Retail,North-Kevin,USA,IL,New Vincentport
1165,2025-04-27,Jennifer,South,166312.05,44,Furniture,3001.46,4344.62,Returning,0.13,Cash,Retail,South-Jennifer,USA,TX,Grayview
2588,2026-01-03,Heather,West,3709.64,38,Food,85.62,128.45,Returning,0.24,Bank Transfer,Online,West-Heather,USA,OR,Port Tinastad
7927,2025-11-05,Molly,South,34528.17,32,Electronics,778.74,1315.86,New,0.18,Credit Card,Online,South-Molly,USA,GA,Grahammouth
6985,2025-12-14,Leslie,South,407.9,3,Food,139.01,169.96,New,0.2,Bank Transfer,Online,South-Leslie,USA,FL,Lewisfurt
4270,2025-02-19,Kathryn,North,37.33,8,Food,3.72,5.69,New,0.18,Bank Transfer,Online,North-Kathryn,USA,MA,West Brianmouth
9151,2025-09-19,Alan,North,9897.94,36,Furniture,143.77,277.72,New,0.01,Cash,Online,North-Alan,USA,IL,North Kimberlymouth
4532,2025-09-22,Daniel,South,778.8,25,Food,26.3,38.94,Returning,0.2,Cash,Retail,South-Daniel,USA,GA,Julieside
3849,2025-09-02,Holly,West,3387.94,38,Food,79.01,103.67,Returning,0.14,Cash,Online,West-Holly,USA,CA,Jamiemouth
4354,2025-10-14,Ashley,East,34660.76,49,Electronics,538.09,930.74,New,0.24,Cash,Online,East-Ashley,USA,VA,West Rachel
8163,2025-11-25,Troy,North,52352.6,50,Electronics,707.15,1102.16,New,0.05,Cash,Online,North-Troy,USA,NY,Lake Melissa
2244,2025-04-20,Lisa,South,121360.51,46,Furniture,2294.18,3140.8,New,0.16,Credit Card,Online,South-Lisa,USA,FL,Cohenmouth
9398,2025-05-28,Kenneth,North,161914.99,46,Furniture,3047.82,3910.99,New,0.1,Credit Card,Retail,North-Kenneth,USA,NY,Tyroneland
2944,2025-05-02,Angela,South,18326.26,48,Electronics,347.09,443.95,New,0.14,Credit Card,Retail,South-Angela,USA,FL,Jonesbury
3930,2025-11-05,Tracy,East,579.62,10,Food,54.62,74.31,New,0.22,Credit Card,Retail,East-Tracy,USA,NY,Jasonberg
5979,2025-05-01,Matthew,North,60007.55,34,Electronics,1227.95,2005.6,New,0.12,Cash,Retail,North-Matthew,USA,NY,North Jasonborough
9640,2025-07-10,James,West,70114.39,36,Furniture,1440.77,2291.32,Returning,0.15,Cash,Online,West-James,USA,WA,North Angela
3286,2025-10-27,Kenneth,South,59915.07,19,Furniture,2527.5,3845.64,New,0.18,Bank Transfer,Online,South-Kenneth,USA,GA,New Kathleenfort
6059,2025-12-19,Paul,East,4376.58,43,Food,60.46,118.35,New,0.14,Cash,Online,East-Paul,USA,NJ,Charlesshire
4897,2025-03-06,Joshua,West,27218.76,24,Electronics,789.59,1246.28,New,0.09,Cash,Online,West-Joshua,USA,WA,Lake Sarah
9784,2025-11-22,Jennifer,North,3341.84,8,Electronics,351.71,480.15,Returning,0.13,Cash,Online,North-Jennifer,USA,NY,Lake Juliechester
5311,2025-05-17,James,East,40547.24,47,Electronics,523.39,948.03,New,0.09,Credit Card,Retail,East-James,USA,VA,Port Michelle
6731,2025-08-13,Samuel,South,3472.99,34,Food,93.37,117.41,New,0.13,Bank Transfer,Retail,South-Samuel,USA,FL,South Dennis
1552,2025-12-21,Melissa,East,677.3,1,Furniture,443.79,816.03,New,0.17,Credit Card,Online,East-Melissa,USA,VA,Jeffreyview
7314,2025-03-15,Katrina,East,163788.48,45,Furniture,2933.66,4044.16,Returning,0.1,Bank Transfer,Online,East-Katrina,USA,NJ,Lopezfurt
1006,2025-12-12,Russell,West,142260.67,34,Furniture,2781.69,4451.21,Returning,0.06,Bank Transfer,Retail,West-Russell,USA,CA,Lake Davidside
4756,2025-05-20,William,North,74723.49,50,Electronics,1649.37,1940.87,Returning,0.23,Credit Card,Retail,North-William,USA,MA,North Kenneth
7811,2025-07-22,Nicholas,West,13152.19,8,Electronics,1520.33,2055.03,Returning,0.2,Credit Card,Retail,West-Nicholas,USA,WA,Richardtown
6172,2025-03-26,Elizabeth,South,2199.5,1,Electronics,2020.3,2499.43,Returning,0.12,Bank Transfer,Online,South-Elizabeth,USA,TX,New Gregoryborough
9817,2025-02-28,Thomas,North,755.18,8,Food,92.68,119.49,New,0.21,Credit Card,Retail,North-Thomas,USA,NY,Ashleyland
6277,2025-09-08,Erik,East,8826.67,29,Electronics,293.02,358.08,New,0.15,Bank Transfer,Retail,East-Erik,USA,NJ,West Sharonchester
4323,2025-07-11,Miranda,West,13703.07,13,Electronics,574.91,1109.56,Returning,0.05,Cash,Online,West-Miranda,USA,CA,Caitlinburgh
5892,2025-06-26,Michael,East,113754.16,46,Furniture,2632.32,3211.58,Returning,0.23,Bank Transfer,Online,East-Michael,USA,VA,Averyland
2648,2025-03-26,William,North,82611.77,39,Electronics,1467.8,2161.48,New,0.02,Cash,Retail,North-William,USA,MA,Port Johnstad
6012,2025-11-24,Valerie,North,21436.61,13,Electronics,1229.32,1648.97,Returning,0.0,Credit Card,Retail,North-Valerie,USA,NY,East Peter
3423,2025-09-14,Steve,East,3695.48,29,Food,109.55,143.18,Returning,0.11,Cash,Retail,East-Steve,USA,NY,Calvinberg
7864,2025-01-27,Robert,South,1235.8,17,Food,64.94,76.52,Returning,0.05,Cash,Online,South-Robert,USA,FL,New David
9168,2025-09-07,Alexander,North,2455.39,18,Food,100.0,153.27,Returning,0.11,Bank Transfer,Online,North-Alexander,USA,IL,New Laurashire
5003,2025-07-06,Nicholas,East,25319.99,49,Electronics,322.25,567.84,New,0.09,Cash,Retail,East-Nicholas,USA,NJ,Skinnerport
9868,2025-04-16,Jamie,South,6246.3,46,Food,111.06,178.67,New,0.24,Credit Card,Online,South-Jamie,USA,GA,Markhaven
7307,2025-04-16,Erin,North,83914.04,35,Furniture,2180.28,2996.93,New,0.2,Credit Card,Online,North-Erin,USA,MA,Duncanside
2999,2025-04-11,Alfred,West,80407.24,50,Electronics,1678.19,2115.98,New,0.24,Cash,Retail,West-Alfred,USA,WA,Jerryside
5034,2025-03-05,Anthony,West,1194.61,14,Food,54.39,94.81,Returning,0.1,Cash,Retail,West-Anthony,USA,WA,Port Laura
5323,2025-04-03,Jose,North,64874.24,42,Electronics,1277.9,1678.94,New,0.08,Cash,Retail,North-Jose,USA,NY,Wilsonberg
3757,2025-04-29,Christopher,North,15938.09,21,Furniture,450.12,892.89,New,0.15,Credit Card,Online,North-Christopher,USA,IL,Tracyhaven
9241,2025-05-20,Nicole,West,30072.52,16,Electronics,1264.46,2065.42,Returning,0.09,Bank Transfer,Online,West-Nicole,USA,WA,Christinaville
7511,2025-10-09,Jessica,West,24721.64,23,Electronics,633.76,1249.83,Returning,0.14,Credit Card,Online,West-Jessica,USA,OR,Scotthaven
8564,2025-07-29,Mark,East,1242.12,50,Food,18.2,26.15,Returning,0.05,Credit Card,Online,East-Mark,USA,NJ,Adrianville
9149,2025-04-06,James,South,121669.03,37,Furniture,3099.46,3961.87,Returning,0.17,Cash,Retail,South-James,USA,GA,East Robert
6261,2025-12-29,Crystal,East,925.15,18,Food,34.77,57.75,Returning,0.11,Credit Card,Retail,East-Crystal,USA,NY,South Christine
3743,2025-04-06,Tommy,North,6098.38,42,Food,127.13,159.56,New,0.09,Cash,Online,North-Tommy,USA,NY,New Tamaramouth
7423,2025-02-11,Melissa,North,25650.15,11,Furniture,1755.73,2914.79,Returning,0.2,Cash,Retail,North-Melissa,USA,NY,Lindamouth
5213,2025-09-16,Sherry,North,3903.12,47,Food,71.47,84.74,New,0.02,Cash,Retail,North-Sherry,USA,NY,West Lesliehaven
6157,2025-08-10,Laura,East,2927.71,43,Food,61.74,78.26,Returning,0.13,Bank Transfer,Online,East-Laura,USA,NJ,West Bradleyberg
9007,2025-02-05,Bridget,West,30599.43,31,Electronics,699.86,1121.68,New,0.12,Credit Card,Retail,West-Bridget,USA,OR,West Jessica
4066,2025-10-21,Laura,South,81695.1,43,Furniture,1405.8,2499.85,New,0.24,Cash,Online,South-Laura,USA,FL,Johnsonshire
9949,2025-04-19,Eric,East,49616.41,49,Electronics,836.54,1137.73,New,0.11,Cash,Online,East-Eric,USA,VA,North Wayne
3287,2025-12-02,Rachel,North,120557.47,30,Furniture,3919.15,4900.71,New,0.18,Credit Card,Online,North-Rachel,USA,IL,Port Kelli
9259,2025-02-08,Brian,East,32332.57,30,Electronics,933.38,1171.47,Returning,0.08,Bank Transfer,Online,East-Brian,USA,NY,Stephanieshire
9301,2025-12-27,Andrea,South,8240.32,10,Electronics,457.66,876.63,Returning,0.06,Cash,Online,South-Andrea,USA,FL,South Kurtstad
4018,2025-11-07,David,South,152803.59,46,Furniture,3322.25,4258.74,Returning,0.22,Bank Transfer,Retail,South-David,USA,TX,Victoriamouth
2200,2025-04-22,Jason,South,1417.52,41,Food,28.65,37.58,New,0.08,Credit Card,Retail,South-Jason,USA,GA,Davidberg
6090,2025-02-23,Valerie,East,1839.35,2,Furniture,750.73,1057.1,Returning,0.13,Credit Card,Online,East-Valerie,USA,NY,South Tammymouth
7623,2025-11-03,Holly,East,85309.51,45,Electronics,1104.04,2204.38,New,0.14,Credit Card,Retail,East-Holly,USA,NY,Georgeview
7437,2025-03-15,Christine,North,53389.83,33,Furniture,1627.89,1926.04,Returning,0.16,Credit Card,Retail,North-Christine,USA,NY,Jillmouth
4008,2025-06-18,Paula,South,15578.16,10,Electronics,1428.16,1923.23,Returning,0.19,Bank Transfer,Retail,South-Paula,USA,TX,Jamiebury
7220,2025-05-03,Jenna,North,37079.41,30,Furniture,1161.59,1626.29,New,0.24,Cash,Retail,North-Jenna,USA,IL,East Katieborough
8339,2025-10-08,Stacie,South,63008.24,43,Electronics,1456.86,1854.82,New,0.21,Credit Card,Retail,South-Stacie,USA,TX,Wilsonton
1927,2025-04-11,Rebecca,North,2453.38,14,Food,157.85,190.48,Returning,0.08,Bank Transfer,Online,North-Rebecca,USA,NY,North Richardhaven
7317,2025-10-27,Heather,East,99714.59,43,Furniture,1664.78,2548.29,Returning,0.09,Bank Transfer,Retail,East-Heather,USA,NJ,Port Brianfort
7466,2025-04-22,Peter,North,81166.18,50,Electronics,946.42,1726.94,Returning,0.06,Cash,Retail,North-Peter,USA,MA,New Olivia
7192,2025-10-26,Jacob,West,36859.2,13,Furniture,1942.22,3635.03,New,0.22,Credit Card,Retail,West-Jacob,USA,WA,Tylerburgh
9710,2025-06-08,Anna,North,163431.65,49,Furniture,2745.88,4331.61,New,0.23,Cash,Retail,North-Anna,USA,IL,Jennifershire
5294,2025-02-13,Steven,East,208.98,5,Food,28.23,50.97,New,0.18,Cash,Online,East-Steven,USA,NY,Johnstonchester
4333,2025-05-10,Stephen,East,10311.56,11,Electronics,901.87,1115.97,Returning,0.16,Credit Card,Retail,East-Stephen,USA,VA,New Evelyn
